RunId,ProductArea,Product,Component,BusinessWorkflow,PageObject,Description,LogType,ExecutionDate,ExecutionTime,Remarks,AdditionalDetails,FailureId,ModuleName,ApplicationName,FailureType,ReasonForFailure,AnalysisDetails,ManualTestCaseId,UseCaseType,UseCaseDevice,ApplicationType,CustomReportType,PageLoadTimeout
163626,FedEX,FedEX,specialityFeature_sizes,specialityFeature_size,com.fedex.PageObject.HomePage.launch_url,Successfuly launched the URL 'https://www.fedex.com/apps/printonline/'  ; launching the URL,PASS,2018/09/05,14:20:40,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
163626,FedEX,FedEX,specialityFeature_sizes,specialityFeature_size,com.fedex.PageObject.HomePage.Selecting_specialityFeature,Clicked on 'Speciality feature' ; Click on speciality feature,PASS,2018/09/05,14:21:21,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
163626,FedEX,FedEX,specialityFeature_sizes,specialityFeature_size,com.fedex.PageObject.HomePage.Selecting_specialityFeature,Clicked on 'Get Started button' ; clicking on get started button,PASS,2018/09/05,14:21:21,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
163626,FedEX,FedEX,specialityFeature_sizes,specialityFeature_size,com.fedex.PageObject.UploadFile.upload_file,waiting for uploading page,INFO,2018/09/05,14:22:11,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
163626,FedEX,FedEX,specialityFeature_sizes,specialityFeature_size,com.fedex.PageObject.UploadFile.upload_file,Clicked on 'clicking on my device',PASS,2018/09/05,14:22:12,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
163626,FedEX,FedEX,specialityFeature_sizes,specialityFeature_size,com.fedex.PageObject.UploadFile.upload_file,waiting for page load,INFO,2018/09/05,14:22:17,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
163626,FedEX,FedEX,specialityFeature_sizes,specialityFeature_size,com.fedex.PageObject.UploadFile.upload_file,Element 'progress bar' got invisible in specified time ; Waiting till progress bar get invisible,PASS,2018/09/05,14:27:34,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
163626,FedEX,FedEX,specialityFeature_sizes,specialityFeature_size,com.infogain.uap.framework.uapControls.UapControls.afterMethod,Successfuly quit driver,PASS,2018/09/05,14:27:51,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
163626,FedEX,FedEX,multiplesheet_priceValidation,multiplesheet_priceValidation,com.fedex.PageObject.HomePage.launch_url,Successfuly launched the URL 'https://www.fedex.com/apps/printonline/'  ; launching the URL,PASS,2018/09/05,14:27:59,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
163626,FedEX,FedEX,multiplesheet_priceValidation,multiplesheet_priceValidation,com.fedex.PageObject.HomePage.Selecting_DocumentPrinting,Clicked on 'Document printing button' ; clicking on document printing link,PASS,2018/09/05,14:28:42,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
