RunId,ProductArea,Product,Component,BusinessWorkflow,PageObject,Description,LogType,ExecutionDate,ExecutionTime,Remarks,AdditionalDetails,FailureId,ModuleName,ApplicationName,FailureType,ReasonForFailure,AnalysisDetails,ManualTestCaseId,UseCaseType,UseCaseDevice,ApplicationType,CustomReportType,PageLoadTimeout
249360,FedEX,FedEX,specialityFeature_size,specialityFeature_size,com.fedex.PageObject.HomePage.launch_url,Successfuly launched the URL 'https://www.fedex.com/apps/printonline/'  ; launching the URL,PASS,2018/10/26,12:26:44,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
249360,FedEX,FedEX,specialityFeature_size,specialityFeature_size,com.fedex.PageObject.HomePage.Selecting_specialityFeature,Clicked on 'Speciality feature' ; Click on speciality feature,PASS,2018/10/26,12:27:24,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
249360,FedEX,FedEX,specialityFeature_size,specialityFeature_size,com.fedex.PageObject.HomePage.Selecting_specialityFeature,Clicked on 'Get Started button' ; clicking on get started button,PASS,2018/10/26,12:27:25,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
249360,FedEX,FedEX,specialityFeature_size,specialityFeature_size,com.fedex.PageObject.UploadFile.upload_file,waiting for uploading page,INFO,2018/10/26,12:28:15,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
249360,FedEX,FedEX,specialityFeature_size,specialityFeature_size,com.fedex.PageObject.UploadFile.upload_file,Clicked on 'clicking on my device',PASS,2018/10/26,12:28:16,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
249360,FedEX,FedEX,specialityFeature_size,specialityFeature_size,com.fedex.PageObject.UploadFile.upload_file,waiting for page load,INFO,2018/10/26,12:28:21,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
249360,FedEX,FedEX,specialityFeature_size,specialityFeature_size,com.fedex.PageObject.AddToCart.sizeOfSingleSheet,waiting for page load,INFO,2018/10/26,12:29:16,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
249360,FedEX,FedEX,specialityFeature_size,specialityFeature_size,com.fedex.PageObject.AddToCart.select_size,Clicked on 'select size' ; selecting size,PASS,2018/10/26,12:29:16,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
249360,FedEX,FedEX,specialityFeature_size,specialityFeature_size,com.fedex.PageObject.AddToCart.select_size,"Text from element 'Size' is '12"" x 24"" ; taking value of size",PASS,2018/10/26,12:29:16,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
249360,FedEX,FedEX,specialityFeature_size,specialityFeature_size,com.fedex.PageObject.AddToCart.select_size,size is correct,PASS,2018/10/26,12:29:16,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
249360,FedEX,FedEX,specialityFeature_size,specialityFeature_size,com.fedex.PageObject.ImageComparison.Validate_speciality_size_image,Image is same,PASS,2018/10/26,12:29:52,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
249360,FedEX,FedEX,specialityFeature_size,specialityFeature_size,com.infogain.uap.framework.uapControls.UapControls.afterMethod,Successfuly quit driver,PASS,2018/10/26,12:29:52,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
