RunId,ProductArea,Product,Component,BusinessWorkflow,PageObject,Description,LogType,ExecutionDate,ExecutionTime,Remarks,AdditionalDetails,FailureId,ModuleName,ApplicationName,FailureType,ReasonForFailure,AnalysisDetails,ManualTestCaseId,UseCaseType,UseCaseDevice,ApplicationType,CustomReportType,PageLoadTimeout
545887,FedEX,FedEX,multisheet_mutiplefeatue_papercolor,multisheet_mutiplefeatue_papercolor,com.fedex.PageObject.HomePage.launch_url,Successfuly launched the URL 'https://www.fedex.com/apps/printonline/'  ; launching the URL,PASS,2018/09/13,16:20:52,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
545887,FedEX,FedEX,multisheet_mutiplefeatue_papercolor,multisheet_mutiplefeatue_papercolor,com.fedex.PageObject.UploadFile.close_pop_up,Clicked on 'No button' ; Handeling pop up,PASS,2018/09/13,16:21:04,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
545887,FedEX,FedEX,multisheet_mutiplefeatue_papercolor,multisheet_mutiplefeatue_papercolor,com.fedex.PageObject.HomePage.Selecting_DocumentPrinting_forMultiple,Clicked on 'Document printing button' ; clicking on document printing link,PASS,2018/09/13,16:21:04,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
545887,FedEX,FedEX,multisheet_mutiplefeatue_papercolor,multisheet_mutiplefeatue_papercolor,com.fedex.PageObject.HomePage.Selecting_DocumentPrinting_forMultiple,Clicked on 'Get Started button' ; clicking on Get Stareted button for multiple,PASS,2018/09/13,16:21:05,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
545887,FedEX,FedEX,multisheet_mutiplefeatue_papercolor,multisheet_mutiplefeatue_papercolor,com.fedex.PageObject.UploadFile.upload_file,waiting for uploading page,INFO,2018/09/13,16:21:05,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
545887,FedEX,FedEX,multisheet_mutiplefeatue_papercolor,multisheet_mutiplefeatue_papercolor,com.fedex.PageObject.UploadFile.upload_file,Clicked on 'clicking on my device',PASS,2018/09/13,16:21:06,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
545887,FedEX,FedEX,multisheet_mutiplefeatue_papercolor,multisheet_mutiplefeatue_papercolor,com.fedex.PageObject.UploadFile.upload_file,waiting for page load,INFO,2018/09/13,16:21:11,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
545887,FedEX,FedEX,multisheet_mutiplefeatue_papercolor,multisheet_mutiplefeatue_papercolor,com.fedex.PageObject.AddToCart.Select_paperColor,Clicked on 'STANDARD COLOR PAPER' ; CLICKING ON STANDARD COLOR PAPER,PASS,2018/09/13,16:21:21,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
545887,FedEX,FedEX,multisheet_mutiplefeatue_papercolor,multisheet_mutiplefeatue_papercolor,com.fedex.PageObject.AddToCart.Select_paperColor,Clicked on 'Canary value' ; Selecting canary value,PASS,2018/09/13,16:21:22,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
545887,FedEX,FedEX,multisheet_mutiplefeatue_papercolor,multisheet_mutiplefeatue_papercolor,com.fedex.PageObject.AddToCart.Select_paperColor,Element 'Floater element' got invisible in specified time ; waiting for floating element to invisible,PASS,2018/09/13,16:21:22,,,,,CHROME,,,,,Desktop,WINDOWS 7,web,,
